Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["kid"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
515884,kid tablets 3-7 years old,Amazon,PEICHENG,Trayoo,PC,Digital_Text_2,Electronics,B0BL8WSCH3,"Amazon Fire 7 Kids tablet (newest model) ages 3-7. Top-selling 7"" kids tablet on Amazon. Includes ad-free and exclusive content, easy parental controls, 10-hr battery, 16 GB, Purple",24.43,5.03,B0D22F2LZ3,"PEICHENG Kids Tablet 7 inch Android 12.0 for Toddler, 4GB RAM 32GB ROM Bluetooth IPS Screen Parental Control Dual Camera Shockproof Case for Educational Games, (Blue)",9.14,7.54,B0BL5SZ3VV,"Amazon Fire HD 10 Kids tablet (newest model) ages 3-7 | Bright 10.1"" HD screen with included ad-free and exclusive content, robust parental controls, 13-hr battery, 32 GB, Blue",5.92,2.51,9/30/2025
517436,kid microscope,Educational Insights,Ashfly,Blue Marble,Toys,Camera,Electronics,B072QH418H,"Educational Insights GeoSafari Jr. Talking Microscope Featuring Bindi Irwin: Microscope for Kids, STEM & Science Toy, Interactive Learning, Ages 3+",8.58,3.45,B09ZDRP5DM,"National Geographic Microscope for Kids - Science Kit with an Easy-to-Use Kids Microscope, Up to 400x Zoom, Blank and Prepared Slides, Gifts for 6 7 8 9 & 10, STEM Project Toy (Amazon Exclusive)",8.52,2.68,B0F6CQTZ1M,"Odatay Microscope for Kids with 12 Slides, 100X-1000X 1080P Digital Handheld Kids Microscope, Mini Portable Pocket Miniscope Science Toys Gifts for 3+ 4 5 6 7 8 9 10 11 12 Year Old Boys Girls, Blue",8.17,9.58,9/30/2025
518083,kid cowboy hat,Jastore,Evulum,FGSS,Apparel,Toys,Shoes,B0DQGV4K5K,"Custom Toddler Cowboy Hat for Boys Girls, Western Hat for Kids, Personalized Leather Hatband Baby Cowgirl Hat(Children (52-54cm))",7.94,0.94,B0B1JBKD3T,Kids Western Hats Boys Girls Cowboy Felt Fedora with Belt Buckle 3-6T Black,6.29,1.89,B0D9GX8Z1Y,"SeptCity Toddler Cowboy Hat and Blue Bandana for Age 2-5, Baby Infant Gift for Halloween Birthday Western Parties (Brown)",5.47,3.46,9/30/2025
518962,kid water bottles,THERMOS,OWALA,Simple Modern,Kitchen,Outdoors,Home,B0CRC8MQZL,"Owala Kids FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School BPA-Free Sports Water Bottle, 16 oz, Blue Citrus",4.54,0.63,B0DPQPRWNC,"GoKEDA 18oz Kids Water Bottle, 2 Pack Insulated Bottles with Stickers, 18/8 Stainless Steel Vacuum Leak Proof Straw Cup for School, Gifts for Boys(Light Blue, Dark Blue)",4.48,2.22,B0DHRRQSS7,"Kids Water Bottle, 2-Pack 16oz Water Bottles with Stickers and Straw, Stainless Steel Vacuum Insulated cup, Kids Water Bottle for School, Gifts for Boys and Girls(Blue/Purple)",3.12,0.95,9/30/2025
519608,kid rugs,OLANLY,Lahome,Ophanie,Furniture,Home,Biss,B0D9GFYJBV,"OLANLY Area Rugs for Living Room Bedroom, Machine Washable 4x5.9 ft Soft Fluffy Shaggy Bedside Rug, Indoor Floor Carpet for Kids Girls and Boys, Dorms, Nursery Rooms, Home Decor Aesthetic, Grey",5.01,2.97,B0852WRDRS,"Ophanie Pink Rug for Bedroom Girls, Kids Fluffy Kawaii Fuzzy Furry Shag Area Rug, Cute Plush Soft Shaggy Bedside Indoor Floor 4x6 Carpet for Teen Nursery Dorm Home Room Decor Aesthetic",3.89,0.99,B08HCY4RYW,JOYIN Kids Play Rugs - 12 Pull-Back Vehicle Set - Durable Carpet Playmat Rug - City Pretend Play - Toddler Car Track Rug,3.66,2.97,9/30/2025
520211,kid sprinkler,Melissa & Doug,VIPAMZ,Samtop,Toys,Lawn and Garden,Pet Products,B01AD1TZ7E,Melissa & Doug Sunny Patch Splash Patrol Sprinkler Toy with Hose Attachment,14.77,9.67,B087FD5XHZ,"VIPAMZ Kids sprinklers for Yard Outdoor Activities-Spray waterpark Backyard Water Toys for Kids-Splashing Fun Activity for Summer, Spray Water Toy for Toddlers Boys Girls Dogs Pets",7.5,6.95,B01AD1TZ9M,Melissa & Doug Sunny Patch Pretty Petals Flower Sprinkler Toy with Hose Attachment,6.02,3.32,9/30/2025
521784,kid snacks healthy,Annie's Homegrown,Goldfish,Pirate's Booty,Grocery,Health & Personal Care,Fresh_Perishable,B008RLUXI8,"Annie's Organic Variety Pack, Cheddar Bunnies, Bunny Grahams and Cheddar Squares, 12 Pouches, 11 oz",10.72,11.24,B01GQ5GQEG,"Goldfish Crackers Big Smiles Variety Pack with Cheddar, Colors, and Pretzels, Snack Packs, 30 Ct",4.27,4.14,B0DLHKBGTY,"SkinnyPop Family Favorites Variety Pack, SkinnyPop Original and White Cheddar Popcorn, Dot's Original and Honey Mustard Pretzels, Pirate's Booty, On-the-Go Snacks, 0.5oz and 1oz Bags (18 Count)",3.79,2.51,9/30/2025
523030,turbo kid,,Imports,Lionsgate,Digital_Video_Download,Video DVD,Digital_Music_Purchase,B0DFZ9G34B,Turbo Kid,55.64,0,B079HVHX35,Turbo,14.31,0,B0DFZJFNDM,Turbo Kid,13,0,9/30/2025
525275,kid cups with lids and straws,REDUCE,Meoky,Zak Designs,Kitchen,Baby,Outdoors,B094R6YFSM,Meoky Color Changing Cups with Lids and Straws for Kids 6Pack 12oz Plastic Reusable Cold Drink Tumblers Summer Party Cups,8.47,6.91,B0CQRS95ZK,"REDUCE GoGo's Kids Portable Tumbler Cups with Lids and Spill-Proof Straws - 5 Pack of Stackable 12 oz Tumblers with Twist-On Lids - Easy Storage, Dishwasher Safe - Scavenger Boy Set",6.5,4.14,B09D39L11Y,"Ello Kids Plastic Reusable Color Changing Cups with Twist on Splash-Proof Lids and Straw, BPA Free, Dishwasher Safe, 12oz, Fruit Pop, 4 Pack",4.41,0.83,9/30/2025
527528,cat kid comic club 6,Scholastic,GRAPHIX,Amulet Books,Books,Digital_Ebook_Purchase,Office Products,1338896393,Cat Kid Comic Club: Influencers: A Graphic Novel (Cat Kid Comic Club #5): From the Creator of Dog Man,30.06,26.83,141978269X,Partypooper: A side-splitting birthday disaster from the #1 international bestselling Diary of a Wimpy Kid series (Book 20) (Volume 20),12.63,4.88,1338864394,The Cat Kid Comic Club Collection: From the Creator of Dog Man (Cat Kid Comic Club #1-3 Boxed Set),7.19,2.44,9/30/2025
527528,kid roller coaster,Step2,Simplay3,Radio Flyer,Toys,Sports,Video Games,B08J8G3K3N,"Step2 Up & Down Roller Coaster Kids Ride On Toy, Push Car, Indoor/Outdoor Playset, Made of Durable Plastic, Max Weight 50 lbs., For Toddlers 2-5 Years Old, Multicolor",43.95,50.63,B0BXMPKF5D,"Step2 Extreme Thrill Coaster Kids Ride On Toy, Push Car, Indoor/Outdoor Roller Coaster & Playset, Made of Durable Plastic, Max Weight 75 lbs., for Toddlers 3+ Years Old",9.58,2.53,B07V5WDKGQ,"Step2 Unicorn Up & Down Roller Coaster Kids Ride On Toy, Push Car, Indoor/Outdoor Playset, Made of Durable Plastic, Max Weight 50 lbs., For Toddlers 2-5 Years Old, Multicolor",8.32,12.66,9/30/2025
529098,kid shin guards,Geekism,Franklin Sports,adidas,Sports,Shoes,,B005LFXQUK,"Franklin Sports Superlight Soccer Shin Guards, White/Black Small",9.55,5.45,B07MT5PB49,"Soccer Shin Guards for Youth Kids Toddler, Upgraded Double Straps & Thicker, More Stable Protected Soccer Equipment - Football Gear for 3-5-7 4-6-8-10-12-14 Years Old Child Teens Boys Girls (Black, S)",5.89,2.4,B09SHB7XK6,Soccer Shin Guards for Kids incl. Sleeves with Optimized Insert Pocket - Protective Soccer Equipment for Boys Girls Children (Black S),5.59,1.92,9/30/2025
529754,kid suitcases with wheels,Travelers Club,Rockland,Bioworld,Luggage,Apparel,Tools,B099XDZ95H,"Travelers Club 5 Piece Kids' Luggage Set, Bunny",8.78,6.02,B0BR64H4GW,"Travelers Club Chicago Hardside Expandable Spinner Luggages, Hot Pink, 20"" Carry-On, HS-20720-EX-690N",4.09,4.82,B071NJ24R9,"Amazon Basics 21"" Hardside Carry-On Luggage, Hardshell Suitcase With Wheels, Expandable For Up to 25% More Space, With Scratch-Resistant Surface, Four Multi-directional Wheels, Orange",3.31,2.41,9/30/2025
532282,kid beds for girls,Delta Children,Jocoevol,ADORNEVE,Furniture,Baby,Home,B00ODRK5WE,"Delta Children Plastic Toddler Bed, Disney Minnie Mouse",8.94,16,B0DSJT15H6,"Twin Upholstered LED Bed Frame with Storage Drawer and Adjustable Chic Double Wavy Headboard, Velvet Princess Platform Bed for Girls/Kids, Solid Wood Slats Support, No Box Spring Needed, Pink",4.77,4,B0F9K36SB7,"ADORNEVE Low Loft Bed Twin Size with 7 Storage Drawers, Bookcase and LED Lights, Metal Kids Loft Bed with 14"" H Safety Guardrail,Inclined Ladder and Play Curtain, Under-Bed Play Space, White",4.23,0,9/30/2025
536380,kid backpack for senior year,Disney,AI ACCESSORY INNOVATIONS,Bioworld,Luggage,Apparel,Toys,B08BWQHYJ7,"Disney Toy Story Backpack, Buzz Lightyear Kids Backpack, Boys Backpacks Green",6.39,0,B07HQJLX1W,Trendy Apparel Shop Kid's Boys 95 Radiator Springs Car Shaped 16" Backpack - Red,4.69,3.03,B0BVRHDW5S,Disney Tinker Bell Girls Backpack Green Glitter Rucksack Adjustable Straps,4.26,0,9/30/2025
539436,kid dresses,Arshiner,Floerns,Meland,Apparel,Toys,Books,B0CD7MSV7S,"Meland Princess Dresses for Girls - Light Up Princess Costume for Little Girls, Halloween Costumes for Toddler Age 3-10, Birthday Gift for Girl (5-6 Years)",2.57,0,B0CNP2X6D1,Floerns Girl's Floral Print Sleeveless Ruched Ruffle Hem A Line Cami Short Dress Blue and White 11-12Y,2.51,0,B0DQ53HK16,Arshiner Girls Midi Dresses Spaghetti Strap Summer Easter Beach Boho Hawaiian Casual Formal Tween Girl Sundress White Size 8,2.02,1.41,9/30/2025
541487,kid sandals,ChayChax,Torotto,DREAM PAIRS,Shoes,Outdoors,Health & Personal Care,B0D924MG43,"ChayChax Toddler Boys Girls Double Buckle Sandals Children's Adjustable Back Strap Water Sandal, Beige, 5 Toddler",8.05,0.38,B07D9PPKLQ,"adidas Adilette Shower Slides, Core Black/White/Core Black, 4 US Unisex Big Kid",3.5,0.38,B0CSSNDW22,vibdiv Girls Sandals Kids Adjustable Strap Lightweight Sport Sandals Beach Outdoor Shoes for Girls Orange Purple Little Kid Size 11,3.01,0,9/30/2025
541822,kid safe cardboard cutter,BEAVERBOT,"CHOMPSHOP, INC.",FISKARS,Toys,Home,Biss,B0DYRF6D4C,ChompSaw | The Ultimate Kid-Safe Power Tool for Cutting Cardboard | STEM + STEAM Educational Toy for Boys and Girls Ages 5+ | Upcycle Cardboard for Hands-On Learning & Creative Projects,20.16,7.41,B0DSJ28R6B,"BEAVERBOT Cardboard Cutter for Kids, Safe DIY Cardboard Construction Tool Kit, Educational Craft Toy for 3+ Boys and Girls, Perfect for Creativity Projects 3D Models",12.17,0,B0F4T3GRDL,"Fiskars Kids Cardboard Creator – Safer Cardboard Cutting Tool with Ergonomic SoftGrip Handle, For Craft and School Supplies, 5 inches",9.83,20.99,9/30/2025
544263,kid snorkel set,ACQCES,qingsong,Hydiview,Sports,Outdoors,,B078HP2Q3W,"QingSong Kids Snorkel Mask Full Face, Snorkeling Set with Camera Mount, 180 Degree Panoramic View Snorkeling Gear Anti-Fog Anti-Leak",10.12,2.51,B0DFC6VNSQ,"Kids Snorkel Mask Full Face, Snorkeling Gear for Kids 2-14 with Camera Mount, 180 Degree Panoramic View Snorkeling Set Anti-Fog Anti-Leak (Blue+Pink)",8.7,5.79,B0DW8RFTXM,"Snorkeling Gear for Kids, Kids Snorkel Set for Ages 3-14, Anti-Fog Diving Mask and Dry Top Snorkel Combo Set, Unisex Swimming Goggles",6.6,4.05,9/30/2025
544942,kid cars,Best Choice Products,ANPABO,First Ride On,Toys,Digital_Video_Download,Sports,B0DL9XJ9NS,"BCARORUR Licensed Mercedes-Benz CLS 350 12V Ride On Car Truck for Kids, Ride on Toys for Toddlers w/Parent Control, Spring Suspension, Power Wheels for Girls w/Bluetooth, Music, LED Lights (Pink)",5.13,5.56,B08GDZ8H5Q,"little tikes T-Rex Cozy Coupe by Dinosaur Ride-On Car for Kids, Multicolor Large",3.77,2.78,B0DB5K3JF4,"First Ride On 24V Ride on Toys for Big Kids, Licensed Ford Bronco Raptor 2 Seater Ride on Cars with Remote Control, Ride on Truck w/ 4-Wheeler Suspension, 3 Speeds, Led Lights, Bluetooth (24V, Pink)",3.71,0,9/30/2025
545261,kid crafts 4-8,Skillmatics,Dan&Darci,JOYIN,Toys,Home,Biss,B00HUBBDIK,Made by Me Create Your Own Window Art,5.69,4.62,B08HD89CX6,"Rock Painting Kit- Glow in The Dark Rock Kit, Arts and Crafts for Kids Ages 6-12, Art Supplies Toy, Kids Craft Paint Kits, Arts & Crafts for Boys Girls Birthday Party Gift Toy",5.69,3.61,B0CVWY4TWD,"Worgree DIY Wooden Magnets, 36 pcs Wooden Art Craft Supplies Painting Kit for Kids Party Favors for Boys Girls Ages 4-8 8-12 Birthday Easter Crafts Gifts Toys Basket Goodie Bag Stuffers",4.02,2.81,9/30/2025
546582,monkie kid,,LEGO,NUTCRACKER,Digital_Video_Download,Toys,Digital_Music_Purchase,B09DHLQLCJ,Monkie Kid S1,16.62,0,B09DHNQNCH,Monkie Kid S1,15,0,B09DG1KRJC,LEGO Monkie Kid: A Hero Is Born,10.54,0,9/30/2025
546931,kid blanket,Yurhap,NTBAY,TEHALK,Home,Baby,Guild,B0CNPDMD1R,"Yurhap Fleece Baby Blanket Heart Checkered Blanket, Ultra Soft Cozy Baby Blankets for Girls Boys, Fluffy Infant Toddler Newborn Receiving Blankets for Crib Stroller 30”×40” (Light Pink)",11.23,5.31,B086SP72TJ,"NTBAY Flannel Fuzzy Toddler Blanket, Fluffy Warm and Lightweight Reversible Stripes Design Baby Plush Blanket, 30x40 Inches, Pink",4.16,0,B0BQBNTH11,MUGD Soft Blankets Fleece Soft Fuzzy Throw Blanket Kids Warm Throw Blanket for Bed,3.66,2.42,9/30/2025
550033,kid jewelry for girls,BeAndge,CHENSILAIYI,mibasies,Jewelry,Toys,Home,B0BGXSZJH8,"Kids Jewelry for Little Girl Toys 4-6 4-5, Toddler Jewelry Set for Costume & Dress Up Ages 6-8, Play Rings Necklace Bracelets for Toddlers, Unicorn Gifts for 3-5 5-7 3 4 5 6 7 8 Year Old Gift Ideas",7.3,5.84,B0D3HFJ1S4,"CHENSILAIYI 10pcs Friendship Bracelets for Teen Girls & Women: Beaded, Preppy, Beach Styles - Ideal Gifts",5.43,5.45,B088M291YT,"mibasies Toodler Girl Toys Gifts for 2 3 4 5 6 7 8 Years Old Girls Birthday, Easter Basket Essentials Stuffers Little Girl Vanity Set",4.8,3.5,9/30/2025
552140,little kid shoes,adidas,New Balance,Skechers,Shoes,Sports,Outdoors,B0BZ5G6LMS,adidas Kids Grand Court 2.0 Tennis Shoe - Unisex-Child Sneakers,6.51,0,B0BLYKD5W4,RUNSIDE Boys Girls Tennis Shoes Kids Lightweight Breathable Sneakers Lace-up Running Athletic Shoes for Toddler/Little Kid/Big Kid Purple,3.63,0,B0CJSX9248,"Under Armour Unisex Pre School Lockdown 7, (004) Black/Black/Metallic Silver, 2, US",2.94,0,9/30/2025
552456,runi costume for kid,LYAUA,HIDLY,Enccfoeo,Toys,Apparel,Beauty,B0FMKF9HY6,LYAUA kids Girls Pop Singer Halloween Outfits Clothes Performance Outfits Stage Clothes Merch,8.77,0,B0FN7SDNY7,"HIDLY New Demon Costumes Pop Singer Embroidery Coat Top Shorts Costume Dance Stage Outfit Set (Black, 7-8 Years)",6.39,1.66,B0FK2BCX6G,"FHYPTDI Children's costumes, girls' cosplay, pop singer stage costumes, Halloween costumes",5.08,3.31,9/30/2025
554196,kid bento box,Bentgo,QQKO,Omie,Kitchen,Tools,Baby,B0C26WPYNN,"QQKO Bento Lunch Box with 4 Compartments, Sauce Container, Utensils, Food Picks and Muffin Cups for School - Purple",14.14,7.22,B08CVV9RBT,"Bentgo Chill Kids Leak-Proof Lunch Box - 4-Compartment Bento Box with Built-In Ice Pack, 3.3 Cup Capacity, PFAS & BPA-Free, Microwave & Dishwasher Safe, Ideal Size for Ages 3 to 7 (Aqua)",4.97,0.38,B089ZTBLTJ,"Bentgo Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3-7, Durable, Drop-Proof, Dishwasher Safe, & PFAS & BPA-Free Materials (Mermaids in the Sea)",4.02,0.38,9/30/2025
554556,kid life jacket 50-90 lbs,STEARNS,AIRHEAD,OCEANS 7,Outdoors,Sports,Toys,B000NV6H94,"Stearns Kids Classic Life Vest, USCG Approved Type III Life Jacket for Kids Weighing Under 90lbs, Great for Boating, Swimming, Watersports, & More",11.64,9.81,B002MYT5VW,"Stearns Kids Hydroprene Life Vest, USCG Approved Type III Life Vest for Kids Weighing 50-90lbs, Great for Pool, Beach, Boat, & More",7.8,6.63,B07G92GTR7,Oceans7 US Coast Guard-Approved Kids Life Jacket 30-50 lbs -Type III PFD Flexible-Fit Open-Sided Design Personal Flotation Device – Pink/Berry,7.11,1.06,9/30/2025
554908,kid leashes for girls,Accmor,Fitarts,Dr.meter,Baby,Luggage,Apparel,B07VQRTBYX,"Accmor 3 in 1 Toddler Harness Leashes + Anti Lost Wrist Link, Kids Harness Children Leash for Girls, Child Anti Lost Leash Baby Cute Harness Belt Strap Hold Kids Close While Walking",12.15,12.68,B07CVDMTVR,Toddlers Leash + Anti Lost Wrist Link Child Kids Safety Harness Kids Walking Wristband Assistant Strap Belt for Girl Pink Christmas Gift,8.81,5.6,B0BWN2PCWV,"Dr.meter Kids Leash for Toddler, Reflective Anti Lost Wrist Link with Key & Lock, 8.2ft Safety Wristband Child Walking Harness for Supermarket Mall Airport Amusement Park Zoo Outdoor",7.17,6.19,9/30/2025
556978,kid shoe organizer,Amazon Basics,hblife,HITHIM,Home,Furniture,Biss,B0DX23HTDT,"HBlife Clear Acrylic Kids Shoe Rack for Closet Organizers and Storage, Small Shoe Rack 4 Sections Toddler Baby Shoe Storage Organizer Stackable Shoe Shelf,Desk File Sorter Book Purse Organizer(2 Pack)",8.53,4.58,B07227PWVP,"Amazon Basics 24 Medium Pocket Over-the-Door Hanging Shoe Organizer, Light Grey",7.08,7.63,B0CNGTZ3B5,"Kitsure Shoe Rack - Premium Non-Woven Shoe Rack Shelf, Shoe Organizer for Closet, Entryway, Garage & Corridor, Sturdy & Durable Long Stackable Shoe Shelves, Medium, Black",6.06,4.58,9/30/2025
559867,kid games 5-8,Hasbro Gaming,Hasbro,Exploding Kittens,Toys,Sports,Video Games,B0C2RG3GQS,"Exploding Kittens Hurry Up Chicken Butt 2-6 Players - Ages 4+ - 2 Minutes to Play - Hot Potato Style Card Game - Fun Card Game, Family Game Night, Creative Kids Game",5.65,1.23,B00D7OAOYI,"Hasbro Gaming Trouble Kids Board Game, Pop-o-Matic Trouble Game, Kids Games for 2-4 Players, Family Board Games for Kids, Kids Gifts, Ages 5 and Up, Packaging May Vary",5.33,5.83,B01MS6B7BV,Hasbro® Don’t Break The Ice Game,4.57,3.07,9/30/2025
559867,kid stool,ACSTEP,Dreambaby,Beright,Home,Baby,Furniture,B09472RY19,"ACSTEP Folding Step Stool 9'' Tall Kids Step Stool Holds Up to 300 lb Plastic Foldable Step Stools for Kids Non-Slip Surface with Carry Handle Collapsible Stool for Home, Outdoor and Indoor(Black)",13.9,9.73,B016P2STRW,Dreambaby Step Stool for Kids - Non-Slip Base and Contoured Design for Toilet Potty Training and Sink Use,8.83,12.77,B0BZS2FRRT,"Toddler Step Stool,2 Step Stools for Kids with Anti-Slip Surface and Rubber Bottom, Kids Step Stool Poop Stool for Toilet Potty Training, Bathroom, Kitchen(Include 2 Ducks)",3.56,2.13,9/30/2025
560579,kid bubble bath,Dr Teal's,TruKid,The Honest Company,Beauty,Health & Personal Care,Toys,B01LDZJHAE,"The Honest Company Foaming Bubble Bath | Gentle for Baby | Naturally Derived, Tear-free, Hypoallergenic | Lavender Calm, 12 fl oz",8.84,8.36,B00NHAYK0Q,"Mr. Bubble Original Bubble Bath - Great for Your Baby, Kids, and Adults - Hypoallergenic, Tear Free Bubble Bath Solution (2 Bottles, 16 fl oz Each)",8.84,8.06,B08HHTNWPS,"Dr Teal`s Kids 3-in-1 Bubble Bath, Body Wash & Shampoo Sleep Bath (1) 20 Fluid Ounce Bottle",8.01,6.12,9/30/2025
561933,crocs size 11 little kid,Crocs,OWIF,HOBIBEAR,Shoes,Outdoors,,B096473D6J,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Navy 11 Little Kid M,8.22,4.36,B09644GYWB,"Crocs Unisex-Child Crocband Clogs (Little Kid/Big Kid), Black, 11 Little Kid",3.57,3.02,B09NMDMWDD,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Bone 11 Little Kid M,3.57,1.68,9/30/2025
562692,kid piano,ZIPPY,M SANMERSEN,Melissa & Doug,Toys,Musical Instruments,Baby,B08SVZNPKT,"BIGFUN Kid Keyboard Piano - 37 Keys Toddler Keyboard Multifunction Music Educational Instrument Toy Electronic Piano for 3, 4, 5, 6, 7, 8 Girls and Boys (Purple)",7.28,4.48,B0DBLVV7G9,Toy Pianos for Kids Ages 3-7 - Children's Musical Keyboard for Beginners Boys Girls Birthday Gift Learning Piano 37 Keys 4 5 6 8 Years Old Girls and Boys Birthday Gift,6.96,2.99,B00020V59S,"Melissa & Doug Learn-to-Play Piano with 25 Keys and Color-Coded Songbook Toy Piano Kids, Toddler Toys for Ages 3+",5.17,2.99,9/30/2025
563070,kid puzzles age 4-6,QUOKKA,SYNARRY,Duchong,Toys,Baby,Home,B0CT5PQLZ5,QUOKKA Puzzles for Kids Ages 4-6 - Set of 4x60 Jigsaw Puzzles for Toddlers 3-5 - Unicorn Princess Animals Toys for Children 6-8 yo - Gift Educational Game for Boys & Girls,5.68,1.98,B0CH9MNJWG,"SYNARRY Wooden Puzzles for Kids Ages 4-6, 6 Packs 60 PCs Jigsaw Puzzles Preschool Educational Toys Gifts for Children Ages 4-8, Kids Puzzle for 4+ Year Olds Boys Girls",5.56,4.24,B08Y1HQ9K5,United States Puzzles for Kids Ages 4-6 - Educational Toys for Boys & Girls - 70Pcs USA Map Kids Puzzle with 50 States & Capitals - Floor Jigsaw Puzzles - Summer Toys - Gifts for Children,5.11,5.65,9/30/2025
563780,kid gate,Regalo,Toddleroo by North States,Cumbor,Baby,Pet Products,Sports,B01HG7E5R8,Toddleroo by North States - Supergate Ergo Baby Gate: Plastic Baby Gate for Stairs & Doorways - Adjustable Indoor Safety Gate - Made in USA - 26 to 42 Inches Wide - 26 Inches Tall - Sand,11.51,16.67,B001OC5UMQ,"Regalo Easy Step 38.5-Inch Extra Wide Walk Thru Baby Gate, White Original version",10.04,5.95,B0BX91NTSQ,"Dog Gate for Stairs Pet Gates for The House: Dogs Screen Mesh Gate for Doorways Stairways Indoor Safety 29 inches Tall, 38 inch Wide, Fits 32-35 inch Openings",4.8,2.38,9/30/2025
564158,kid goggles with nose cover,Vvinca,Water Space,Keary,Outdoors,Sports,Lawn and Garden,B0BW571RPW,"Water Space 2 Packs Swimming Goggles Swim Googles for Kids Toddler Girls Boys Youth 6-14 3-6 4-7, Swimming Goggles with Nose Cover Anti Fog 180°Clear Snorkel Mask No Leak Pool Underwater Goggles",13.88,7.92,B0F8QMG26K,Keary Kids Swim Goggles with Nose Cover Swimming Goggles for Kids 6-14 8-12 Age 4-7 3-6 Toddler Boys Girl Youth Child Snorkel Mask Anti Fog Diving Masks Pool Water Glasses Round Frame Leakproof,7.87,3.07,B0CQJDCJQV,"Vvinca 2 Pcs Kids-Swim-Goggles with Nose Cover, Swimming Diving Mask Wide View Anti Fog UV Anti Shattered Lens for Kids 3-6",6.08,1.78,9/30/2025
564876,kid kraft dollhouses,KidKraft,Tiny Land,Delta Children,Toys,Baby,Sports,B0042F99PG,"KidKraft Majestic Mansion Wooden Dollhouse with 34-Piece Accessories, Working Elevator and Garage, Gift for Ages 3+",36.96,15.15,B003ADVR3S,"KidKraft Chelsea Doll Cottage Wooden Dollhouse with 16 Accessories, Working Shutters, for 5-Inch Dolls",11.6,6.06,B06XFQG2GN,KidKraft Wooden Dollhouse Shimmer Mansion for 12" Dolls,8.52,15.15,9/30/2025
572257,kid sun hat,HONGTEYA,ZOORON,SUNDAY AFTERNOONS,Apparel,Outdoors,Sports,B08YR1Z6F1,"Kids Sun Hat UV Protection Unicorn Summer Beach Play Hats Wide Brim Neck Flap for Girls Boys 2-9 Years, Purple Aqua Tie Dye",6.75,2.72,B0BS8VSFBC,"2-Pack Toddler Baby Sun Hat Summer UPF 50+ Protection for Boys Girls Kids Adjustable Beach Hats with Bucket Wide Brim Age 1-7 Years Outdoor(Small,Pink + White)",5.26,0.68,B091PLRCQH,Baby Sun Hat Toddler Bucket Hat for Boys 2-7 Years 2pack Smile Face Grey/Navy,5.06,0.91,9/30/2025
